run_id,sample,platform,reference,aligner,aligner_version,caller,tool_version,hardware,parabricks_version,target_depth_x,mean_target_depth_x,seed,benchmark_tool,benchmark_tool_version,giab_version,target_bed,happy_prefix,run_date
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,60,86.76,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s42,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,60,86.78,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s43,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,60,86.77,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.60x.s44,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,75,107.34,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s42,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,75,107.37,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s43,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,75,107.37,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.75x.s44,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,8,11.99,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s42,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,8,12.01,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s43,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,8,12.0,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.8x.s44,2026-07-17
ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,ZY_GeneMind_NA12878,genemind_surfseq5000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,full,687.37,0,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_GeneMind_NA12878.grch38.bwa-mem.gatk4_hc.cpu.full.s0,2026-07-17
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,10,15.66,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,10,15.67,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,10,15.66,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.10x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,100,144.75,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,100,144.78,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,100,144.81,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.100x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,12,18.76,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,12,18.77,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,12,18.76,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.12x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,15,23.39,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,15,23.39,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,15,23.38,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.15x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,150,208.38,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,150,208.4,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,150,208.45,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.150x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,20,31.04,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,20,31.04,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,20,31.04,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.20x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,200,267.07,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s42,2026-08-01
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,200,267.07,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s43,2026-08-01
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,200,267.13,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.200x.s44,2026-08-01
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,25,38.62,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,25,38.63,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,25,38.63,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.25x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s1,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,30,46.14,1,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s1,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,30,46.14,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,30,46.15,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,30,46.15,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.30x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,300,371.65,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s42,2026-08-01
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,300,371.66,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s43,2026-07-31
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,300,371.71,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.300x.s44,2026-08-01
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,40,60.98,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,40,60.99,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,40,60.99,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.40x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,400,462.02,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s42,2026-07-31
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,400,462.02,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s43,2026-07-31
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,400,462.05,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.400x.s44,2026-07-31
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,5,7.86,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,5,7.87,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,5,7.86,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.5x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,50,75.55,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,50,75.56,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,50,75.57,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.50x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,60,89.87,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,60,89.88,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,60,89.89,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.60x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,75,110.89,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,75,110.91,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,75,110.92,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.75x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,8,12.54,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,8,12.56,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,8,12.55,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.8x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,deepvariant,1.9.0,cpu,,full,627.23,0,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.deepvariant.cpu.full.s0,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,10,15.66,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,10,15.67,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,10,15.66,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.10x.s44,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s42,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,100,144.75,42,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s42,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,100,144.78,43,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s43,2026-07-15
ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s44,ZY_Illumina_NA12878,illumina_novaseq6000,grch38,bwa-mem,0.7.15,gatk4_hc,4.3.0.0,cpu,,100,144.81,44,happy,0.3.15,HG001_v4.2.1,S07604514_Covered.GRCh38.bed,happy/ZY_Illumina_NA12878.grch38.bwa-mem.gatk4_hc.cpu.100x.s44,2026-07-15
